1.0682 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
151.6744 	EXP 	textBlank500: autoDraw = False
151.6744 	EXP 	textBlank500: autoDraw = False
151.6744 	EXP 	imageTrailBefore_1: autoDraw = True
151.6744 	EXP 	imageTrialBefore_2: autoDraw = True
151.6744 	EXP 	imageTrialBefore_3: autoDraw = True
152.6740 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
152.6860 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
152.6975 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
152.7111 	EXP 	imageTrailBefore_1: autoDraw = False
152.7111 	EXP 	imageTrialBefore_2: autoDraw = False
152.7111 	EXP 	imageTrialBefore_3: autoDraw = False
152.7111 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
152.7111 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
152.7111 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
152.7111 	EXP 	imageTrialCue_1: autoDraw = True
152.7111 	EXP 	imageTrialCue_2: autoDraw = True
152.7111 	EXP 	imageTrialCue_3: autoDraw = True
152.8246 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
152.8366 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
152.8501 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
152.8632 	EXP 	imageTrialCue_1: autoDraw = False
152.8632 	EXP 	imageTrialCue_2: autoDraw = False
152.8632 	EXP 	imageTrialCue_3: autoDraw = False
152.8632 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
152.8632 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
152.8632 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
152.8660 	EXP 	imageTrialTarget_1: autoDraw = True
152.8660 	EXP 	imageTrialTarget_2: autoDraw = True
152.8660 	EXP 	imageTrialTarget_3: autoDraw = True
153.0213 	EXP 	imageTrialTarget_1: autoDraw = False
153.0213 	EXP 	imageTrialTarget_2: autoDraw = False
153.0213 	EXP 	imageTrialTarget_3: autoDraw = False
153.1543 	DATA 	Keypress: space
153.1569 	EXP 	imageTrialTarget_1: autoDraw = False
153.1569 	EXP 	imageTrialTarget_2: autoDraw = False
153.1569 	EXP 	imageTrialTarget_3: autoDraw = False
153.1569 	EXP 	textBlank500: autoDraw = True
153.6558 	EXP 	New trial (rep=0, index=52): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.1), ('endTime', 0.25)])
153.6572 	EXP 	textBlank500: autoDraw = False
153.6572 	EXP 	imageTrailBefore_1: autoDraw = True
153.6572 	EXP 	imageTrialBefore_2: autoDraw = True
153.6572 	EXP 	imageTrialBefore_3: autoDraw = True
154.6552 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
154.6695 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
154.6811 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
154.6940 	EXP 	imageTrailBefore_1: autoDraw = False
154.6940 	EXP 	imageTrialBefore_2: autoDraw = False
154.6940 	EXP 	imageTrialBefore_3: autoDraw = False
154.6940 	EXP 	imageTrailBefore_1: autoDraw = False
154.6940 	EXP 	imageTrialBefore_2: autoDraw = False
154.6940 	EXP 	imageTrialBefore_3: autoDraw = False
154.6940 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
154.6940 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
154.6940 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
154.6940 	EXP 	imageTrialCue_1: autoDraw = True
154.6940 	EXP 	imageTrialCue_2: autoDraw = True
154.6940 	EXP 	imageTrialCue_3: autoDraw = True
154.8068 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
154.8182 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
154.8311 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
154.8439 	EXP 	imageTrialCue_1: autoDraw = False
154.8439 	EXP 	imageTrialCue_2: autoDraw = False
154.8439 	EXP 	imageTrialCue_3: autoDraw = False
154.8439 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
154.8439 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
154.8439 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
154.8439 	EXP 	imageTrialTarget_1: autoDraw = True
154.8439 	EXP 	imageTrialTarget_2: autoDraw = True
154.8439 	EXP 	imageTrialTarget_3: autoDraw = True
155.0006 	EXP 	imageTrialTarget_1: autoDraw = False
155.0006 	EXP 	imageTrialTarget_2: autoDraw = False
155.0006 	EXP 	imageTrialTarget_3: autoDraw = False
155.0297 	DATA 	Keypress: space
155.0321 	EXP 	imageTrialTarget_1: autoDraw = False
155.0321 	EXP 	imageTrialTarget_2: autoDraw = False
155.0321 	EXP 	imageTrialTarget_3: autoDraw = False
155.0321 	EXP 	textBlank500: autoDraw = True
155.5308 	EXP 	New trial (rep=0, index=53): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
155.5321 	EXP 	textBlank500: autoDraw = False
155.5321 	EXP 	textBlank500: autoDraw = False
155.5321 	EXP 	imageTrailBefore_1: autoDraw = True
155.5321 	EXP 	imageTrialBefore_2: autoDraw = True
155.5321 	EXP 	imageTrialBefore_3: autoDraw = True
156.5303 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
156.5441 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
156.5553 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
156.5682 	EXP 	imageTrailBefore_1: autoDraw = False
156.5682 	EXP 	imageTrialBefore_2: autoDraw = False
156.5682 	EXP 	imageTrialBefore_3: autoDraw = False
156.5682 	EXP 	imageTrailBefore_1: autoDraw = False
156.5682 	EXP 	imageTrialBefore_2: autoDraw = False
156.5682 	EXP 	imageTrialBefore_3: autoDraw = False
156.5682 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
156.5682 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
156.5682 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
156.5682 	EXP 	imageTrialCue_1: autoDraw = True
156.5682 	EXP 	imageTrialCue_2: autoDraw = True
156.5682 	EXP 	imageTrialCue_3: autoDraw = True
156.6823 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
156.6942 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
156.7078 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
156.7209 	EXP 	imageTrialCue_1: autoDraw = False
156.7209 	EXP 	imageTrialCue_2: autoDraw = False
156.7209 	EXP 	imageTrialCue_3: autoDraw = False
156.7209 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
156.7209 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
156.7209 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
156.7363 	EXP 	imageTrialTarget_1: autoDraw = True
156.7363 	EXP 	imageTrialTarget_2: autoDraw = True
156.7363 	EXP 	imageTrialTarget_3: autoDraw = True
156.8692 	EXP 	imageTrialTarget_1: autoDraw = False
156.8692 	EXP 	imageTrialTarget_2: autoDraw = False
156.8692 	EXP 	imageTrialTarget_3: autoDraw = False
157.0945 	DATA 	Keypress: space
157.0970 	EXP 	imageTrialTarget_1: autoDraw = False
157.0970 	EXP 	imageTrialTarget_2: autoDraw = False
157.0970 	EXP 	imageTrialTarget_3: autoDraw = False
157.0970 	EXP 	textBlank500: autoDraw = True
157.5952 	EXP 	New trial (rep=0, index=54): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.3), ('endTime', 0.45)])
157.5975 	EXP 	textBlank500: autoDraw = False
157.5975 	EXP 	textBlank500: autoDraw = False
157.5975 	EXP 	imageTrailBefore_1: autoDraw = True
157.5975 	EXP 	imageTrialBefore_2: autoDraw = True
157.5975 	EXP 	imageTrialBefore_3: autoDraw = True
158.5962 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
158.6078 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
158.6192 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
158.6345 	EXP 	imageTrailBefore_1: autoDraw = False
158.6345 	EXP 	imageTrialBefore_2: autoDraw = False
158.6345 	EXP 	imageTrialBefore_3: autoDraw = False
158.6345 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
158.6345 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
158.6345 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
158.6345 	EXP 	imageTrialCue_1: autoDraw = True
158.6345 	EXP 	imageTrialCue_2: autoDraw = True
158.6345 	EXP 	imageTrialCue_3: autoDraw = True
158.7458 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
158.7577 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
158.7693 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
158.7828 	EXP 	imageTrialCue_1: autoDraw = False
158.7828 	EXP 	imageTrialCue_2: autoDraw = False
158.7828 	EXP 	imageTrialCue_3: autoDraw = False
158.7828 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
158.7828 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
158.7828 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
158.7828 	EXP 	imageTrialTarget_1: autoDraw = True
158.7828 	EXP 	imageTrialTarget_2: autoDraw = True
158.7828 	EXP 	imageTrialTarget_3: autoDraw = True
158.9321 	EXP 	imageTrialTarget_1: autoDraw = False
158.9321 	EXP 	imageTrialTarget_2: autoDraw = False
158.9321 	EXP 	imageTrialTarget_3: autoDraw = False
160.9722 	DATA 	Keypress: space
160.9747 	EXP 	imageTrialTarget_1: autoDraw = False
160.9747 	EXP 	imageTrialTarget_2: autoDraw = False
160.9747 	EXP 	imageTrialTarget_3: autoDraw = False
160.9747 	EXP 	textBlank500: autoDraw = True
161.4730 	EXP 	New trial (rep=0, index=55): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.3), ('endTime', 0.45)])
161.4749 	EXP 	textBlank500: autoDraw = False
161.4749 	EXP 	textBlank500: autoDraw = False
161.4749 	EXP 	imageTrailBefore_1: autoDraw = True
161.4749 	EXP 	imageTrialBefore_2: autoDraw = True
161.4749 	EXP 	imageTrialBefore_3: autoDraw = True
162.4736 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
162.4885 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
162.5009 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
162.5147 	EXP 	imageTrailBefore_1: autoDraw = False
162.5147 	EXP 	imageTrialBefore_2: autoDraw = False
162.5147 	EXP 	imageTrialBefore_3: autoDraw = False
162.5147 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
162.5147 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
162.5147 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
162.5147 	EXP 	imageTrialCue_1: autoDraw = True
162.5147 	EXP 	imageTrialCue_2: autoDraw = True
162.5147 	EXP 	imageTrialCue_3: autoDraw = True
162.6245 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
162.6362 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
162.6512 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
162.6650 	EXP 	imageTrialCue_1: autoDraw = False
162.6650 	EXP 	imageTrialCue_2: autoDraw = False
162.6650 	EXP 	imageTrialCue_3: autoDraw = False
162.6650 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
162.6650 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
162.6650 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
162.6693 	EXP 	imageTrialTarget_1: autoDraw = True
162.6693 	EXP 	imageTrialTarget_2: autoDraw = True
162.6693 	EXP 	imageTrialTarget_3: autoDraw = True
162.8083 	DATA 	Keypress: space
162.8107 	EXP 	imageTrialTarget_1: autoDraw = False
162.8107 	EXP 	imageTrialTarget_2: autoDraw = False
162.8107 	EXP 	imageTrialTarget_3: autoDraw = False
162.8107 	EXP 	textBlank500: autoDraw = True
163.3100 	EXP 	New trial (rep=0, index=56): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.3), ('endTime', 0.45)])
163.3127 	EXP 	textBlank500: autoDraw = False
163.3127 	EXP 	imageTrailBefore_1: autoDraw = True
163.3127 	EXP 	imageTrialBefore_2: autoDraw = True
163.3127 	EXP 	imageTrialBefore_3: autoDraw = True
164.3101 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
164.3239 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
164.3350 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
164.3479 	EXP 	imageTrailBefore_1: autoDraw = False
164.3479 	EXP 	imageTrialBefore_2: autoDraw = False
164.3479 	EXP 	imageTrialBefore_3: autoDraw = False
164.3479 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
164.3479 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
164.3479 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
164.3479 	EXP 	imageTrialCue_1: autoDraw = True
164.3479 	EXP 	imageTrialCue_2: autoDraw = True
164.3479 	EXP 	imageTrialCue_3: autoDraw = True
164.4604 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
164.4722 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
164.4836 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
164.4963 	EXP 	imageTrialCue_1: autoDraw = False
164.4963 	EXP 	imageTrialCue_2: autoDraw = False
164.4963 	EXP 	imageTrialCue_3: autoDraw = False
164.4963 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
164.4963 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
164.4963 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
164.5005 	EXP 	imageTrialTarget_1: autoDraw = True
164.5005 	EXP 	imageTrialTarget_2: autoDraw = True
164.5005 	EXP 	imageTrialTarget_3: autoDraw = True
164.6584 	EXP 	imageTrialTarget_1: autoDraw = False
164.6584 	EXP 	imageTrialTarget_2: autoDraw = False
164.6584 	EXP 	imageTrialTarget_3: autoDraw = False
166.0090 	DATA 	Keypress: space
166.0115 	EXP 	imageTrialTarget_1: autoDraw = False
166.0115 	EXP 	imageTrialTarget_2: autoDraw = False
166.0115 	EXP 	imageTrialTarget_3: autoDraw = False
166.0115 	EXP 	textBlank500: autoDraw = True
166.5106 	EXP 	New trial (rep=0, index=57): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box_with_target'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
166.5134 	EXP 	textBlank500: autoDraw = False
166.5134 	EXP 	imageTrailBefore_1: autoDraw = True
166.5134 	EXP 	imageTrialBefore_2: autoDraw = True
166.5134 	EXP 	imageTrialBefore_3: autoDraw = True
167.5110 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
167.5229 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
167.5345 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
167.5498 	EXP 	imageTrailBefore_1: autoDraw = False
167.5498 	EXP 	imageTrialBefore_2: autoDraw = False
167.5498 	EXP 	imageTrialBefore_3: autoDraw = False
167.5498 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
167.5498 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
167.5498 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
167.5498 	EXP 	imageTrialCue_1: autoDraw = True
167.5498 	EXP 	imageTrialCue_2: autoDraw = True
167.5498 	EXP 	imageTrialCue_3: autoDraw = True
167.6615 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
167.6740 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
167.6860 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
167.7015 	EXP 	imageTrialCue_1: autoDraw = False
167.7015 	EXP 	imageTrialCue_2: autoDraw = False
167.7015 	EXP 	imageTrialCue_3: autoDraw = False
167.7015 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
167.7015 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
167.7015 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box_with_target'
167.7042 	EXP 	imageTrialTarget_1: autoDraw = True
167.7042 	EXP 	imageTrialTarget_2: autoDraw = True
167.7042 	EXP 	imageTrialTarget_3: autoDraw = True
167.8532 	EXP 	imageTrialTarget_1: autoDraw = False
167.8532 	EXP 	imageTrialTarget_2: autoDraw = False
167.8532 	EXP 	imageTrialTarget_3: autoDraw = False
168.0098 	DATA 	Keypress: space
168.0122 	EXP 	imageTrialTarget_1: autoDraw = False
168.0122 	EXP 	imageTrialTarget_2: autoDraw = False
168.0122 	EXP 	imageTrialTarget_3: autoDraw = False
168.0122 	EXP 	textBlank500: autoDraw = True
168.5110 	EXP 	New trial (rep=0, index=58): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
168.5124 	EXP 	textBlank500: autoDraw = False
168.5124 	EXP 	imageTrailBefore_1: autoDraw = True
168.5124 	EXP 	imageTrialBefore_2: autoDraw = True
168.5124 	EXP 	imageTrialBefore_3: autoDraw = True
169.5119 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
169.5257 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
169.5372 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
169.5504 	EXP 	imageTrailBefore_1: autoDraw = False
169.5504 	EXP 	imageTrialBefore_2: autoDraw = False
169.5504 	EXP 	imageTrialBefore_3: autoDraw = False
169.5504 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
169.5504 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
169.5504 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
169.5504 	EXP 	imageTrialCue_1: autoDraw = True
169.5504 	EXP 	imageTrialCue_2: autoDraw = True
169.5504 	EXP 	imageTrialCue_3: autoDraw = True
169.6613 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
169.6740 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
169.6882 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
169.7018 	EXP 	imageTrialCue_1: autoDraw = False
169.7018 	EXP 	imageTrialCue_2: autoDraw = False
169.7018 	EXP 	imageTrialCue_3: autoDraw = False
169.7018 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
169.7018 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
169.7018 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
169.7018 	EXP 	imageTrialTarget_1: autoDraw = True
169.7018 	EXP 	imageTrialTarget_2: autoDraw = True
169.7018 	EXP 	imageTrialTarget_3: autoDraw = True
169.8534 	EXP 	imageTrialTarget_1: autoDraw = False
169.8534 	EXP 	imageTrialTarget_2: autoDraw = False
169.8534 	EXP 	imageTrialTarget_3: autoDraw = False
169.8908 	DATA 	Keypress: space
169.8928 	EXP 	imageTrialTarget_1: autoDraw = False
169.8928 	EXP 	imageTrialTarget_2: autoDraw = False
169.8928 	EXP 	imageTrialTarget_3: autoDraw = False
169.8928 	EXP 	textBlank500: autoDraw = True
170.3918 	EXP 	New trial (rep=0, index=59): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.1), ('endTime', 0.25)])
170.3932 	EXP 	textBlank500: autoDraw = False
170.3932 	EXP 	textBlank500: autoDraw = False
170.3932 	EXP 	imageTrailBefore_1: autoDraw = True
170.3932 	EXP 	imageTrialBefore_2: autoDraw = True
170.3932 	EXP 	imageTrialBefore_3: autoDraw = True
171.3919 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
171.4032 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
171.4144 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
171.4273 	EXP 	imageTrailBefore_1: autoDraw = False
171.4273 	EXP 	imageTrialBefore_2: autoDraw = False
171.4273 	EXP 	imageTrialBefore_3: autoDraw = False
171.4273 	EXP 	imageTrailBefore_1: autoDraw = False
171.4273 	EXP 	imageTrialBefore_2: autoDraw = False
171.4273 	EXP 	imageTrialBefore_3: autoDraw = False
171.4273 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
171.4273 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
171.4273 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
171.4273 	EXP 	imageTrialCue_1: autoDraw = True
171.4273 	EXP 	imageTrialCue_2: autoDraw = True
171.4273 	EXP 	imageTrialCue_3: autoDraw = True
171.5434 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
171.5553 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
171.5686 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
171.5813 	EXP 	imageTrialCue_1: autoDraw = False
171.5813 	EXP 	imageTrialCue_2: autoDraw = False
171.5813 	EXP 	imageTrialCue_3: autoDraw = False
171.5813 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
171.5813 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
171.5813 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
171.6111 	EXP 	imageTrialTarget_1: autoDraw = True
171.6111 	EXP 	imageTrialTarget_2: autoDraw = True
171.6111 	EXP 	imageTrialTarget_3: autoDraw = True
171.7364 	EXP 	imageTrialTarget_1: autoDraw = False
171.7364 	EXP 	imageTrialTarget_2: autoDraw = False
171.7364 	EXP 	imageTrialTarget_3: autoDraw = False
171.8368 	DATA 	Keypress: space
171.8392 	EXP 	imageTrialTarget_1: autoDraw = False
171.8392 	EXP 	imageTrialTarget_2: autoDraw = False
171.8392 	EXP 	imageTrialTarget_3: autoDraw = False
171.8392 	EXP 	textBlank500: autoDraw = True
